,bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,Unnamed: 12,Unnamed: 13,Unnamed: 14
2407,8771,When I Feel Angry,Nancy Cote/Cornelia Maude Spelman,3.98,807588970,9780807588970,eng,24,113,4,1/1/2000,,,,
2410,8797,The Story of a Seagull and the Cat Who Taught Her to Fly,Luis Sepúlveda/Chris Sheban/Margaret Sayers Peden,4.14,439401879,9780439401876,eng,128,5097,219,8/1/2006,,,,
2412,8801,The Burgess Bird Book for Children,Thornton W. Burgess/Louis Agassiz Fuertes,4.31,486428400,9780486428406,eng,260,1253,54,4/23/2003,,,,
2413,8804,The Burgess Animal Book for Children,Thornton W. Burgess/Louis Agassiz Fuertes,4.26,486437450,9780486437453,eng,275,478,30,9/10/2004,,,,
2414,8808,The Adventures of Jimmy Skunk,Thornton W. Burgess/Thea Kliros/Harrison Cady,4.14,486280233,9780486280233,eng,96,275,19,5/20/1994,,,,
2415,8809,The Wanting Seed,Anthony Burgess,3.71,393315088,9780393315080,en-US,288,5423,293,12/17/1996,,,,
2416,8810,A Clockwork Orange,Anthony Burgess/Blake Morrison,3.99,141182601,9780141182605,eng,159,5366,524,2/24/2000,,,,
2417,8811,A Clockwork Orange,Anthony Burgess,3.99,014027409X,9780140274097,eng,149,1422,124,9/3/1998,Penguin Books,,,
2421,8820,The Doctor is Sick,Anthony Burgess,3.62,393316025,9780393316025,eng,260,966,39,8/17/1997,,,,
2426,8848,Le Petit Prince,Antoine de Saint-Exupéry,4.31,2070513289,9782070513284,fre,123,366,19,2/1/2004,,,,
2427,8852,Macbeth,William Shakespeare,3.9,743477103,9780743477109,eng,249,592315,7791,7/1/2013,Simon  Schuster,,,
2428,8853,Macbeth,William Shakespeare/Alan Durband,3.9,812035712,9780812035711,eng,224,296,20,4/1/1985,,,,
2434,8862,A Year in the Life of William Shakespeare: 1599,James Shapiro,4.09,60088745,9780060088743,eng,333,2330,252,6/13/2006,,,,
2435,8865,Who Was William Shakespeare?,Celeste Davidson Mannis/John   O'Brien,4.05,448439042,9780448439044,eng,105,755,94,12/28/2006,,,,
2437,8879,Planet of the Apes: Colony,William T. Quick,3.62,60086211,9780060086213,eng,288,24,1,3/25/2003,,,,
2438,8880,Planet of the Apes  Volume 1: Old Gods,Ian Edginton,2.62,1569716684,9781569716687,eng,80,8,2,3/5/2002,,,,
2439,8881,Planet of the Apes: The Fall,William T. Quick,2.92,60086203,9780060086206,eng,288,53,2,6/4/2002,,,,
2440,8889,Return to the Planet of the Apes #2: Escape from Terror Lagoon,William Arrow,3.0,345251679,9780345251671,eng,0,10,2,4/12/1976,,,,
2441,8891,Return to the Planet of the Apes:  Visions from Nowhere,William Arrow,3.33,345251229,9780345251220,eng,183,12,1,6/1/1976,,,,
2445,8909,The War of the Worlds,H.G. Wells/Arthur C. Clarke,3.82,375759239,9780375759239,eng,192,196425,4549,3/12/2002,Modern Library,,,
2447,8915,A Short History of World War II,James L. Stokesbury,3.95,688085873,9780688085872,eng,416,472,41,1/1/1980,,,,
2448,8916,The Complete Science Fiction Treasury of H.G. Wells,H.G. Wells,4.14,517052253,9780517052259,eng,0,45,1,6/24/1987,,,,
2449,8917,Best Science Fiction Stories of H. G. Wells,H.G. Wells,3.84,486215318,9780486215310,eng,320,60,4,11/24/2011,,,,
2450,8919,The Invisible Man,H.G. Wells,3.64,439574277,9780439574273,eng,208,333,23,9/1/2004,,,,
2451,8921,The Hound of the Baskervilles,Arthur Conan Doyle/Anne Perry/Sidney Paget,4.11,451528018,9780451528018,eng,256,191128,4802,7/1/2001,Signet,,,
2452,8922,The Hound of the Baskervilles (Sherlock Holmes  #5),Arthur Conan Doyle/David Timson,4.11,9626343346,9789626343340,eng,5,135,20,3/30/2005,,,,
2453,8924,The Hound of the Baskervilles,Arthur Conan Doyle/Pam Smy,4.11,763630640,9780763630645,eng,272,66,7,8/22/2006,,,,
2454,8927,Sherlock Holmes and the Case of the Hound of the Baskervilles (Great Illustrated Classics),Malvina G. Vogel/Arthur Conan Doyle,4.51,1596792507,9781596792500,en-US,237,33,1,1/1/2005,,,,
2457,8951,The Lake of Souls (Cirque du Freak #10),Darren Shan,4.18,316016659,9780316016650,eng,272,18536,350,9/6/2006,,,,
2458,8953,Freak the Mighty (Freak The Mighty  #1),Rodman Philbrick,4.01,439286069,9780439286060,eng,169,41589,4153,6/1/2001,,,,
2459,8954,Word Freak: Heartbreak  Triumph  Genius  and Obsession in the World of Competitive Scrabble Players,Stefan Fatsis,3.82,142002267,9780142002261,eng,372,4748,597,7/30/2002,Penguin Books,,,
2460,8960,Vampire Mountain (Cirque Du Freak  #4),Darren Shan,4.16,316905747,9780316905749,eng,208,26461,587,9/1/2003,,,,
2461,8964,Jesus Freaks: Stories of Those Who Stood for Jesus  the Ultimate Jesus Freaks (Jesus Freaks  #1),D.C. Talk/The Voice of the Martyrs,4.21,1577780728,9781577780724,eng,383,19217,271,1/15/1999,,,,
2462,8967,Trials of Death (Cirque Du Freak  #5),Darren Shan,4.25,316000957,9780316000956,eng,202,24590,525,1/18/2008,,,,
2464,8971,Freaks of the Storm: From Flying Cows to Stealing Thunder: The World's Strangest True Weather Stories,Randy Cerveny,3.17,1560258012,9781560258018,eng,371,139,25,12/29/2006,,,,
2465,8974,Freak Show: Presenting Human Oddities for Amusement and Profit,Robert Bogdan,3.88,226063127,9780226063126,eng,336,210,18,5/15/1990,,,,
2466,8976,Live Like a Jesus Freak: Spend Today as If It Were Your Last,D.C. Talk,4.06,1577782089,9781577782087,eng,184,591,29,11/1/2001,,,,
2467,8978,Freaks!: How to Draw Fantastic Fantasy Creatures,Steve  Miller,4.06,823016625,9780823016624,eng,144,31,1,6/1/2004,,,,
2468,8988,Jesus Freaks,Andre Duza,3.69,976249871,9780976249870,eng,390,55,7,4/20/2006,,,,
2469,8991,Category: Freaks  Vol. 1 (Category: Freaks  #1),Sakurako Gokurakuin/Lindsey Johnston,3.55,1588993000,9781588993007,eng,184,112,9,7/1/2005,,,,
2470,9005,Hello Cruel World: 101 Alternatives to Suicide for Teens  Freaks  and Other Outlaws,Kate Bornstein/Sara Quin,4.03,1583227202,9781583227206,eng,234,1458,175,5/2/2006,,,,
2475,9014,The Long Walk,Richard Bachman/Stephen King,4.11,451196716,9780451196712,eng,370,94303,4453,4/1/1999,Signet,,,
2476,9018,Long Walk to Freedom: Autobiography of Nelson Mandela,Nelson Mandela/Kofi Annan/Danny Glover,4.33,1586216880,9781586216887,eng,6,79,16,12/1/2004,,,,
2477,9019,Navajo Long Walk,Nancy M. Armstrong/Paulette Livers-Lambert,3.45,1879373564,9781879373563,eng,128,56,11,7/1/1994,,,,
2480,9051,The Historian's Craft: Reflections on the Nature and Uses of History and the Techniques and Methods of Those Who Write It.,Marc Bloch/Peter Putnam/Joseph Reese Strayer,4.05,394705122,9780394705125,eng,224,977,71,3/12/1964,Vintage,,,
2481,9058,Charles Dickens as a Legal Historian,William Holdsworth,4.0,1886363064,9781886363069,eng,166,4,2,2/1/2010,,,,
2482,9060,The Progressive Historians: Turner  Beard  Parrington (Phoenix Book),Richard Hofstadter,3.89,226348180,9780226348186,eng,498,37,5,11/19/1979,,,,
2485,9073,See No Evil: The True Story of a Ground Soldier in the CIA's War on Terrorism,Robert B. Baer,3.93,140004684X,9781400046843,eng,320,4040,259,1/7/2003,,,,
2487,9083,Plants and Landscapes for Summer-Dry Climates of the San Francisco Bay Region,East Bay M. U. D. Staff/Nora Harlow/Jill M. Singleton/Barrie D. Coate/Kristine Sandoe,4.3,975323113,9780975323113,en-US,336,47,8,5/1/2004,,,,
2488,9099,In Focus: National Geographic Greatest Portraits,Leah Bendavid-Val/National Geographic Society,4.24,079227363X,9780792273639,eng,504,819,31,10/1/2004,,,,
2489,9100,Portrait Photographer's Handbook,Bill Hurter,3.62,1584281405,9781584281405,eng,128,16,1,9/28/2004,,,,
2493,9121,The Portrait of Dorian Gray,Oscar Wilde/Elizabeth  Gray,4.08,1842161903,9781842161906,eng,51,85,2,10/10/1999,,,,
2494,9122,The Picture of Dorian Gray,Oscar Wilde/Donald L. Lawler,4.08,393955680,9780393955682,eng,462,171,13,1/1/1988,,,,
2495,9124,The Picture of Dorian Gray,Oscar Wilde/Michael Gillespie,4.08,393927547,9780393927542,en-US,517,663,52,8/1/2006,,,,
2496,9125,The Picture of Dorian Gray,Oscar Wilde/Joseph Bristow,4.08,192807293,9780192807298,eng,229,1089,78,11/1/2006,,,,
2497,9132,An Arab-Syrian Gentleman and Warrior in the Period of the Crusades: Memoirs of Usamah Ibn-Munqidh,Usamah ibn Munqidh/Philip Khuri Hitti/Richard W. Bulliet,3.95,231121253,9780231121255,eng,265,68,6,6/22/2000,,,,
2498,9140,Technical Manual and Dictionary of Classical Ballet,Gail Grant,4.38,486218430,9780486218434,eng,176,393,27,6/1/1982,,,,
2500,9143,Ballet Class,John         Green/Caroline Denzler,3.77,486296385,9780486296388,en-US,48,13,0,7/2/1997,,,,
2501,9144,NYC Ballet Workout,Peter Martins/Paul Kolnik/Richard Corman/Howard  Kaplan,4.01,688152023,9780688152024,eng,208,238,10,1/13/1997,,,,
2503,9149,Lara's Leap of Faith (The Royal Ballet School Diaries  #2),Alexandra Moss/Veronica Bennett,4.07,448435365,9780448435367,eng,144,155,14,1/13/2005,,,,
2504,9151,Isabelle's Perfect Performance (The Royal Ballet School Diaries  #3),Alexandra Moss,4.06,448437694,9780448437699,eng,144,130,4,5/5/2005,,,,
2506,9155,Boys or Ballet? (Royal Ballet School Diaries  #8),Alexandra Moss,3.92,448442515,9780448442518,eng,144,93,8,8/3/2006,,,,
2511,9186,Angelina's Ballet Class,Katharine Holabird/Helen Craig,3.88,044844013X,9780448440132,eng,24,73,1,1/19/2006,,,,
2513,9216,Ballet and Modern Dance,Susan Au,3.74,500203520,9780500203521,eng,224,53,6,6/17/2002,,,,
2514,9223,Teaching Classical Ballet,John               White,4.47,081301395X,9780813013954,eng,200,15,1,4/20/1996,,,,
2515,9236,Drat! We're Rats! (Scrambled Legs  #1),Jahnna N. Malcolm,3.69,970016409,9780970016409,eng,160,41,2,9/1/2000,,,,
2516,9245,Battle of the Bunheads (Scrambled Legs  #2),Jahnna N. Malcolm,3.5,970016417,9780970016416,eng,160,44,3,9/1/2000,,,,
2521,9298,Last Chance Saloon,Marian Keyes,3.81,60086246,9780060086244,en-US,528,35784,686,5/27/2003,,,,
2524,9301,Rachel's Holiday (Walsh Family  #2),Marian Keyes,3.95,60090383,9780060090388,eng,578,55525,1223,1/23/2007,,,,
2525,9303,Lucy Sullivan Is Getting Married,Marian Keyes,3.77,60090375,9780060090371,en-US,640,43077,690,1/23/2007,,,,
2526,9304,Essays and Stories by Marian Keyes: Bags  Trips  Make-up Tips  Charity  Glory  and the Darker Side of the Story,Marian Keyes,3.82,60787031,9780060787035,eng,368,1625,42,9/6/2005,,,,
2527,9305,No Dress Rehearsal,Marian Keyes,3.29,1902602323,9781902602325,eng,79,780,52,12/1/2000,,,,
2531,9330,The House of the Spirits,Isabel Allende/Madga Bogin/Christopher Hitchens,4.23,1400043182,9781400043187,eng,488,270,49,4/19/2005,,,,
2532,9337,"How To Meditate: An Anthology Of Talks On Meditation And ""Meditation: The Bridge Is Flowing But The River Is Not""",Frederick P. Lenz,0.0,1932206108,9781932206104,eng,228,0,0,1/1/2004,,,,
2533,9338,Insights: Talks On The Nature Of Existence,Frederick P. Lenz,0.0,1932206086,9781932206081,eng,304,0,0,1/1/2003,,,,
2534,9345,Palestine: Peace Not Apartheid,Jimmy Carter,3.82,743285026,9780743285025,eng,288,2864,349,11/30/2006,,,,
2535,9346,Our Endangered Values: America's Moral Crisis,Jimmy Carter,3.88,743285018,9780743285018,eng,224,3193,236,9/26/2006,Simon  Schuster,,,
2536,9347,An Hour Before Daylight: Memories of a Rural Boyhood,Jimmy Carter,3.91,743211995,9780743211994,eng,288,1935,229,10/16/2001,Simon  Schuster,,,
2537,9349,The Real Jimmy Carter: How Our Worst Ex-President Undermines American Foreign Policy  Coddles Dictators and Created the Party of Clinton and Kerry,Steven F. Hayward,3.32,895260905,9780895260901,eng,272,33,4,3/19/2004,,,,
2538,9350,The Virtues of Aging,Jimmy Carter,3.55,345425928,9780345425928,eng,160,221,36,10/13/1998,,,,
2539,9351,Living Faith,Jimmy Carter,3.8,812930347,9780812930344,eng,288,481,33,9/14/1998,,,,
2540,9352,Sharing Good Times,Jimmy Carter,3.47,743270681,9780743270687,eng,192,238,35,11/7/2005,Simon  Schuster,,,
2541,9355,Until I Find You,John Irving,3.63,345479726,9780345479723,eng,820,22547,1371,5/30/2006,,,,
2544,9363,Atlas Shrugged,Ayn Rand,3.69,451171926,9780451171924,eng,1074,912,128,3/3/1992,Signet,,,
2547,9376,Fannie Flagg's Original Whistle Stop Cafe Cookbook,Fannie Flagg,4.19,449910288,9780449910283,eng,224,911,42,9/11/1995,,,,
2549,9409,The Sari Shop,Rupa Bajwa,3.44,039332690X,9780393326901,eng,224,1858,153,6/17/2005,,,,
2550,9416,Confessions of a Shopaholic (Shopaholic  #1),Sophie Kinsella,3.64,440241413,9780440241416,eng,368,603675,10079,11/4/2003,,,,
2551,9417,Shopaholic and Sister (Shopaholic  #4),Sophie Kinsella,3.66,044024191X,9780440241911,eng,388,76205,1867,11/28/2006,,,,
2552,9418,Shopaholic Takes Manhattan (Shopaholic  #2),Sophie Kinsella,3.76,440241812,9780440241812,eng,387,100796,2382,12/27/2004,,,,
2553,9419,Shopaholic Ties the Knot (Shopaholic  #3),Sophie Kinsella,3.78,440241898,9780440241898,eng,407,94917,2089,8/31/2004,,,,
2555,9423,The Secret Dreamworld of a Shopaholic (Shopaholic  #1),Sophie Kinsella,3.64,552998877,9780552998871,eng,320,2214,249,9/14/2000,,,,
2556,9427,The Story of Chicago May,Nuala O'Faolain,3.24,1573223204,9781573223201,en-US,307,344,59,10/1/2005,,,,
2557,9431,Chicago Stories,James T. Farrell/Charles Fanning,3.89,252019814,9780252019814,en-US,296,38,5,6/1/1998,,,,
2559,9438,The Basic Works of Aristotle,Aristotle/Richard Peter McKeon/C.D.C. Reeve,4.24,375757996,9780375757990,eng,1487,2174,51,8/19/2009,,,,
2560,9439,Fear and Trembling and The Sickness Unto Death,Søren Kierkegaard/Walter Lowrie,4.1,691019622,9780691019628,eng,420,519,36,11/21/1968,,,,
2561,9442,Selections from Don Quixote - Selecciones de Don Quijote de la Mancha,Miguel de Cervantes Saavedra/Stanley Appelbaum,3.34,486406660,9780486406664,mul,288,26,0,12/23/1998,,,,
2563,9454,Hegel's Phenomenology of Spirit,Georg Wilhelm Friedrich Hegel/A.V. Miller/John Niemeyer Findlay,3.93,198245971,9780198245971,eng,640,13920,248,11/30/1976,,,,
2564,9456,Preface to the Phenomenology of Spirit,Georg Wilhelm Friedrich Hegel/Yirmiyahu Yovel,4.06,691120528,9780691120522,eng,223,110,16,1/17/2005,,,,
2565,9457,Hegel's Phenomenology of Spirit,Martin Heidegger/Kenneth Maly/Parvis Emad,4.18,253209102,9780253209108,eng,176,117,3,8/1/1988,,,,
2566,9462,Plato: Complete Works,Plato/John M. Cooper/Benjamin Jowett/Dorothea Frede/Alexander Nehamas/Paul Woodruff/Anthony Kenny/Rosamond Kent Sprague/Nicholas D. Smith/Karen Bell/D.S. Hutchinson/Donald J. Zeyl/Francisco J. González/Diskin Clay/Malcolm Schofield/Glenn R. Morrow/Jonathan Barnes/G.M.A. Grube/Brad Inwood/Mark Joyal/Jackson P. Hershbell/J.M. Edmonds/C.D.C. Reeve/Myles Burnyeat/Nicholas P. White/Mary Louise Gill/C.J. Rowe/Stanley Lombardo/David Gallop/Jeffrey Mitscherling/Richard D. McKiharan Jr./Andrew S. Becker/Mark Reuter/M.J. Levett/Paul        Ryan,4.35,872203492,9780872203495,eng,1838,9284,133,5/1/1997,,,,
2567,9464,A Guided Tour of 5 Works by Plato: Euthyphro/Apology/Crito/Phaedo/Cave,Christopher Biffle/Plato,4.33,1559343567,9781559343565,eng,125,9,1,12/28/1995,,,,
2569,9479,The Midnight Mystery (The Boxcar Children  #95),Gertrude Chandler Warner,3.9,080755538X,9780807555385,eng,128,312,9,1/1/2003,,,,
2570,9484,Within a Budding Grove (In Search of Lost Time  #2),Marcel Proust/C.K. Scott Moncrieff/Terence Kilmartin/D.J. Enright,4.4,375752196,9780375752193,eng,749,1032,162,11/3/1998,Modern Library,,,
2573,9489,Devil's Embrace (Devil  #1),Catherine Coulter,3.8,451200268,9780451200266,eng,397,3381,116,5/1/2000,Signet,,,
2574,9490,The Book of Embraces,Eduardo Galeano/Cedric Belfrage/Mark Schafer,4.3,393308553,9780393308556,eng,288,2221,165,4/17/1992,,,,
2575,9491,Experiencing Father's Embrace,Jack Frost,4.33,768423481,9780768423488,eng,256,545,44,4/1/2006,,,,
2576,9493,A Time to Embrace: Same-Gender Relationships in Religion  Law  and Politics,William Stacy Johnson,4.21,080282966X,9780802829665,en-US,330,44,10,11/1/2006,,,,
2577,9497,Memory's Embrace (Corbins  #3),Linda Lael Miller,4.19,671737694,9780671737696,eng,320,407,18,6/1/1991,Pocket Books,,,
2578,9498,Beauty: The Invisible Embrace,John O'Donohue,4.47,60957263,9780060957261,en-US,261,678,78,3/1/2005,,,,
2579,9501,Embrace,Mark Behr,3.8,349113009,9780349113005,eng,726,72,5,2/1/2001,,,,
2580,9503,Saving Fish from Drowning,Amy Tan,3.43,034546401X,9780345464019,eng,472,26762,2524,9/26/2006,,,,
2581,9506,Un Lugar Llamado Nada,Amy Tan/Claudia Conde,3.43,840806701X,9788408067016,spa,475,98,6,8/30/2006,,,,
2582,9507,Virginia Woolf: An Inner Life,Julia Briggs,4.15,156032295,9780156032292,eng,544,635,21,11/6/2006,Mariner Books,,,
2583,9512,Measure for Measure,William Shakespeare,3.68,014101380X,9780141013800,eng,224,58,5,10/27/2005,,,,
2584,9515,Henry Adams and the Making of America,Garry Wills,3.79,618134301,9780618134304,en-US,480,95,20,9/14/2005,,,,
2593,9538,Shadow Dance (Buchanan-Renard  #6),Julie Garwood,4.0,345453867,9780345453860,eng,336,11205,431,12/26/2006,,,,
2594,9539,The Shadow Rising (The Wheel of Time  #4),Robert Jordan,4.24,812513738,9780812513738,eng,1007,148074,2471,10/15/1993,,,,
2602,9557,Sputnik Sweetheart,Haruki Murakami/Philip Gabriel,3.83,99448475,9780099448471,eng,229,78434,3464,10/3/2002,Vintage,,,
2611,9591,Wampeters  Foma and Granfalloons,Kurt Vonnegut Jr.,3.79,385333811,9780385333818,en-US,318,7213,139,1/12/1999,,,,
2616,9599,Like Shaking Hands with God: A Conversation About Writing,Kurt Vonnegut Jr./Lee Stringer,3.72,743410580,9780743410588,en-US,80,866,52,12/1/2000,,,,
2618,9603,Sun  Moon  Star,Kurt Vonnegut Jr./Ivan Chermayeff,3.78,60263199,9780060263195,eng,62,420,40,1/1/1980,,,,
2620,9619,Bradbury Stories: 100 of His Most Celebrated Tales,Ray Bradbury,4.41,60544880,9780060544881,eng,912,5161,184,4/5/2005,,,,
2625,9629,Zen in the Art of Writing: Essays on Creativity,Ray Bradbury,4.1,1877741094,9781877741098,en-US,176,909,135,8/1/1993,,,,
2628,9635,The Bradbury Chronicles: The Life of Ray Bradbury,Sam Weller,4.24,60545844,9780060545840,en-US,384,372,45,2/21/2006,,,,
2629,9638,The Cat's Pajamas,Ray Bradbury,3.73,60777338,9780060777333,eng,234,1370,122,7/26/2005,,,,
2630,9639,Essays,George Orwell/John Carey,4.33,375415033,9780375415036,eng,1369,607,48,10/15/2002,,,,
2631,9644,Why I Write,George Orwell,4.03,143036351,9780143036357,eng,120,6389,541,9/6/2005,Penguin Books,,,
2632,9646,Homage to Catalonia,George Orwell/Lionel Trilling,4.14,156421178,9780156421171,eng,232,30358,1629,10/22/1980,,,,
2633,9648,Keep the Aspidistra Flying,George Orwell,3.88,141183721,9780141183725,eng,277,11970,688,10/26/2000,,,,
2634,9652,The Orwell Reader: Fiction  Essays  and Reportage,George Orwell/Richard H. Rovere,4.38,156701766,9780156701761,eng,480,274,22,3/8/1961,Mariner Books,,,
2635,9653,If on a Winter's Night a Traveler,Italo Calvino/William Weaver/Peter Washington,4.05,679420258,9780679420255,eng,254,1444,180,6/1/1993,,,,
2641,9677,Fanny: Being the True History of the Adventures of Fanny Hackabout-Jones,Erica Jong,3.79,393324354,9780393324358,eng,512,971,71,5/17/2003,,,,
2643,9696,Dogeaters,Jessica Hagedorn,3.59,1559362154,9781559362153,eng,96,90,8,12/1/2002,,,,
2644,9704,Crescent and Star: Turkey Between Two Worlds,Stephen Kinzer,3.84,374528667,9780374528669,eng,272,797,116,9/4/2002,,,,
2645,9712,Love in the Time of Cholera,Gabriel García Márquez/Edith Grossman,3.91,140003468X,9781400034680,eng,348,324487,13070,10/5/2003,,,,
2647,9714,Gabriel Garcia Marquez's Love in the Time of Cholera: A Reader's Guide,Thomas Fahy,4.24,826414753,9780826414755,eng,188,1953,84,4/10/2003,,,,
2648,9717,The Unbearable Lightness of Being,Milan Kundera/Michael Henry Heim,4.1,571224385,9780571224388,eng,320,248686,8251,10/27/2009,,,,
2654,9754,The Art of War,Mao Zedong,4.2,097607267X,9780976072676,eng,328,62,0,4/1/2005,,,,
2656,9763,Wild Swans: Three Daughters of China,Jung Chang,4.26,7176155,9780007176151,eng,666,1832,214,4/5/2004,,,,
2658,9784,Women in Love,D.H. Lawrence,3.67,486424588,9780486424583,eng,416,25059,702,1/15/2003,,,,
2661,9789,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,4.06,767902521,9780767902526,eng,284,4315,532,5/4/1999,,,,
2664,9799,The Fortress of Solitude,Jonathan Lethem,3.88,571219357,9780571219353,eng,528,16714,1010,1/6/2005,,,,
2665,9802,Fortress of Solitude / The Devil Genghis,Kenneth Robeson/Lester Dent,3.99,1932806490,9781932806496,eng,128,95,11,12/1/2006,,,,
2667,9811,Difficult Loves,Italo Calvino,3.94,156260557,9780156260558,en-US,300,4084,205,9/23/1985,Mariner Books,,,
2668,9813,The Nonexistent Knight & The Cloven Viscount,Italo Calvino,4.03,156659751,9780156659758,en-US,272,4701,181,3/28/1977,Mariner Books,,,
2670,9816,The View From Castle Rock,Alice Munro,3.68,771065264,9780771065262,eng,368,53,12,11/19/2008,,,,
2671,9820,Crossing to Safety,Wallace Stegner/Terry Tempest Williams/T.H. Watkins,4.16,037575931X,9780375759314,eng,368,31394,4262,4/9/2002,Modern Library,,,
2672,9826,Oh Rats! The Story of Rats and People,Albert Marrin/C.B. Mordan,3.77,525477624,9780525477624,eng,48,432,90,8/17/2006,,,,
2678,9838,The Bookseller of Kabul,Åsne Seierstad/Ingrid Christopherson,3.77,316159417,9780316159418,en-US,288,34941,2473,10/26/2004,,,,
2679,9840,Jasmine and Stars: Reading More Than Lolita in Tehran,Fatemeh Keshavarz,3.63,807831093,9780807831090,en-US,174,258,46,3/5/2007,,,,
2680,9841,Making Globalization Work,Joseph E. Stiglitz,3.85,393061221,9780393061222,eng,384,1718,88,9/17/2006,,,,
2681,9844,Prep : A Novel,Curtis Sittenfeld,3.38,081297235X,9780812972351,eng,420,55304,4450,11/22/2005,,,,
2683,9863,The Wizard of Oz,Salman Rushdie/Richard Maltby/Melvyn Bragg,4.0,851703003,9780851703008,eng,69,749,54,5/27/1992,,,,
2685,9865,The Moor's Last Sigh,Salman Rushdie,3.93,009959241X,9780099592419,eng,434,10414,445,7/4/1996,Vintage,,,
2687,9873,Dangling Man,Saul Bellow/Salman Rushdie,3.54,140189351,9780140189353,eng,191,1718,103,10/1/1996,,,,
2688,9875,Grimus,Salman Rushdie,3.41,812969995,9780812969993,eng,320,2560,150,9/30/2003,,,,
2689,9888,Breakfast at Tiffany's,Truman Capote,3.89,140274111,9780140274110,eng,157,2107,238,9/3/1998,Penguin Books,,,
2690,9897,Jesus' Son,Denis Johnson,4.09,041377242X,9780413772428,eng,192,321,30,1/23/2007,,,,
2691,9903,Angels,Denis Johnson,3.72,99440830,9780099440833,eng,209,4263,227,3/6/2003,Vintage,,,
2692,9904,The Throne of the Third Heaven of the Nations Millennium General Assembly: Poems Collected and New,Denis Johnson,4.15,60926961,9780060926960,eng,225,562,33,1/1/1996,,,,
2693,9908,The Stars at Noon,Denis Johnson,3.58,60976101,9780060976101,eng,192,597,40,5/30/2000,,,,
2694,9912,The Rules of Attraction,Bret Easton Ellis,3.68,067978148X,9780679781486,eng,283,35311,974,6/30/1998,,,,
2695,9913,Glamorama,Bret Easton Ellis,3.46,375703845,9780375703843,eng,546,18181,669,3/21/2000,Vintage,,,
2697,9919,A Christmas Memory,Truman Capote,4.24,375837892,9780375837890,eng,48,9982,849,10/10/2006,,,,
2698,9920,In Cold Blood,Truman Capote/Bob Colacello,4.07,375507906,9780375507908,eng,343,3266,332,3/5/2002,Modern Library,,,
2699,9921,The Southern Haunting of Truman Capote,James C.    Simmons/Marie Rudisill,3.9,1581821360,9781581821369,eng,135,29,3,10/1/2000,,,,
2700,9922,Summer Crossing,Truman Capote,3.44,812975936,9780812975932,eng,142,5274,428,9/28/2006,Modern Library,,,
2701,9923,Answered Prayers,Truman Capote,3.49,141185937,9780141185934,eng,192,102,17,10/25/2001,,,,
2702,9924,The Grass Harp  Including A Tree of Night and Other Stories,Truman Capote,4.01,679745572,9780679745570,eng,272,4533,188,9/28/1993,Vintage,,,
2703,9929,From Babylon to Timbuktu: A History of the Ancient Black Races Including the Black Hebrews,Rudolph R. Windsor/El Hagahn,4.31,962088110,9780962088117,eng,151,406,30,8/25/2006,,,,
2704,9931,Cruelest Journey: Six Hundred Miles To Timbuktu,Kira Salak,3.93,792274571,9780792274575,eng,320,542,65,11/1/2004,,,,
2706,9950,Murder in Amsterdam: The Death of Theo van Gogh and the Limits of Tolerance,Ian Buruma,3.72,1594201080,9781594201080,eng,288,996,98,9/7/2006,,,,
2707,9957,The Cement Garden,Ian McEwan,3.54,99468387,9780099468387,eng,144,18376,1022,8/5/2004,Vintage,,,
2708,9961,Atonement,Ian McEwan,3.9,99429799,9780099429791,eng,372,4844,506,5/2/2002,Vintage,,,
2709,9974,Gertrud The Great Of Helfta: Spiritual Exercises,Gertrude the Great/Gertrud Jaron Lewis,3.43,879074493,9780879074494,eng,165,7,1,11/1/1989,,,,
2713,9997,The Ruined Map,Kōbō Abe/E. Dale Saunders,3.55,375726527,9780375726521,eng,304,1398,105,12/4/2001,Vintage,,,
2714,10000,The Face of Another,Kōbō Abe/E. Dale Saunders,3.78,375726535,9780375726538,eng,238,2584,153,2/4/2003,Vintage,,,
2715,10002,Three Plays: Involuntary Homicide / The Green Stockings / The Ghost is Here,Kōbō Abe/Donald Keene,3.91,231082819,9780231082815,eng,233,83,4,3/1/1997,,,,
2716,10004,Secret Rendezvous,Kōbō Abe/Juliet Winters Carpenter,3.61,375726543,9780375726545,eng,192,989,82,7/9/2002,Vintage,,,
2718,10008,Eleanor Rigby,Douglas Coupland,3.65,1582346437,9781582346434,eng,272,8517,372,5/30/2006,,,,
2719,10009,Homo Faber,Max Frisch,3.74,156421356,9780156421355,eng,228,12491,267,5/1/1994,Mariner Books,,,
2722,10029,The Philosophy of Jean-Paul Sartre,Jean-Paul Sartre,3.89,1400076323,9781400076321,eng,512,190,8,5/27/2003,Vintage,,,
2724,10034,The Age of Reason,Jean-Paul Sartre,3.98,679738959,9780679738954,eng,408,9477,313,7/7/1992,,,,
2726,10050,Youth in Revolt: The Journals of Nick Twisp,C.D. Payne,4.02,385481969,9780385481960,eng,512,8257,793,1/1/2001,,,,
2727,10055,And I Don't Want to Live This Life: A Mother's Story of Her Daughter's Murder,Deborah Spungen,4.1,449911411,9780449911419,eng,408,4746,298,9/29/1996,,,,
